"Chick_ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Human_Entrezid","Human_Symbol","Chick_Symbol","Chick_Entrezid","TF_Status"
"ENSGALG00000050051",5.53505622221344,0.0912636460173976,1.16420163987683,0.0783916143831005,0.937516543757936,1,643596,"RNF224","NULL",NA,"No"
"ENSGALG00000050053",1.9779649103285,-0.435455872113847,1.62819536090152,-0.267446943143689,0.789125059876999,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050054",7.47927141014767,-0.266988475232716,1.32667130310446,-0.20124689107841,0.840505527665276,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050057",1.59671831575063,-0.590833008426265,2.15928314658382,-0.273624609797477,0.784373119635795,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050058",485.547574592789,-0.350500695326408,0.264220823323141,-1.32654455813934,0.184659386173434,0.750651360503127,65055,"REEP1","REEP1",771776,"No"
"ENSGALG00000050061",2.35037816761207,-1.84875758293681,2.18708246131547,-0.845307671584011,0.397939078885611,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050063",4.01421905454539,-0.507446208518113,1.50296826553927,-0.337629356622535,0.735642516587039,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050064",4.2444097578168,-0.471150710477819,1.4246989258588,-0.330701948268693,0.740869630526796,0.99760185705419,200959,"GABRR3","NULL",NA,"No"
"ENSGALG00000050066",3.49530802089014,-0.866867273464777,1.80652412634133,-0.479853692970269,0.631331430501607,0.997053458028752,NA,NA,NA,NA,"No"
"ENSGALG00000050069",112.820630930928,-0.547256810504312,0.479683633249794,-1.14087029986143,0.253923900495873,0.824919129154648,649,"BMP1","NULL",NA,"No"
"ENSGALG00000050072",152.051633876916,-0.822722882565595,0.456655825362289,-1.8016257252667,0.0716043110332775,0.487081012752565,129080,"EMID1","EMID1",100859612,"No"
"ENSGALG00000050075",416.763410659666,0.00556829078884194,0.303563771250848,0.0183430676391242,0.985365170229884,1,59353,"TMEM35A","TMEM35A",422194,"No"
"ENSGALG00000050081",4.89537105771638,-0.179976566113534,2.0390518716447,-0.088264829657504,0.929666191688983,1,NA,NA,NA,NA,"No"
"ENSGALG00000050084",14.9219377349097,0.619886478769858,1.04933228977817,0.590743737525604,0.554692137664599,0.981787931601375,NA,NA,NA,NA,"No"
"ENSGALG00000050086",523.965716817294,-0.290271907755507,0.356674646392519,-0.813828262511442,0.415743341796127,0.936590255913593,388591,"RNF207","RNF207",419374,"No"
"ENSGALG00000050087",0.79242063080027,-2.47161971641701,3.63452718933791,-0.680038857232283,0.496479857383889,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050089",0.551899429657249,-3.51807095332874,6.70848194601116,-0.524421319404545,0.599985531409534,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050096",0.564037040345727,0,6.76668463276221,0,1,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050101",0.702181002109346,-1.43985560525572,2.92170496835935,-0.492813484197981,0.622144382129712,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050103",0.95620560805743,-3.99917868040189,3.9481676589618,-1.01292017610354,0.311098290399718,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050107",35.122136987568,0.830950951636899,0.827765143025789,1.00384868659662,0.315451553049993,0.877472905631389,NA,NA,NA,NA,"No"
"ENSGALG00000050108",1.11783228965323,-3.50063987713318,2.55138513703912,-1.37205466407775,0.170046421271168,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050110",131.89167896054,-0.180185202486344,0.416422195074276,-0.432698363866519,0.665233918608165,0.99760185705419,167555,"FAM151B","NULL",NA,"No"
"ENSGALG00000050112",18.0956594499737,-1.10475545795527,0.851848537785162,-1.29689188740956,0.194668388237339,0.762309537095406,25891,"PAMR1","NULL",NA,"No"
"ENSGALG00000050113",1.25265375100418,-0.43493270913901,2.34018349732639,-0.185854104875071,0.852559174047595,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050116",8.93967771185244,0.385103531836099,1.1459354329661,0.336060410349044,0.73682531190353,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050118",2.78497528524575,1.11841616346941,1.40480350229803,0.796137083684562,0.425952361854278,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050119",602.065517582583,0.0564434221756609,0.24779522049348,0.227782529716492,0.819815308968944,0.99760185705419,55004,"LAMTOR1","LAMTOR1",100857186,"No"
"ENSGALG00000050120",1.19662870487646,-0.717512283434851,1.91099622916896,-0.375465044086914,0.707314638797434,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050121",1.90209588648373,-0.000904747967952589,3.34585873673886,-0.000270408298478981,0.99978424539616,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050124",11.6354903962383,0.363822954508306,1.00608672720157,0.361621860890939,0.717634626128297,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050125",133.042802838957,0.0925368143153218,0.355356498733749,0.260405577624331,0.794550941010231,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050127",4220.64550175078,0.0612892784242272,0.205568431575245,0.298145381343698,0.765592206347099,0.99760185705419,1108,"CHD4","NULL",NA,"No"
"ENSGALG00000050129",1.88228626898703,0.203186475906412,2.02040383670837,0.100567258987907,0.919893988442443,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050130",12.5918774703932,1.03986656154131,1.18268555966977,0.879241784123638,0.379270193303299,0.914121027050006,NA,NA,NA,NA,"No"
"ENSGALG00000050131",1.66253516873626,0.694463503757719,2.23348334769624,0.310932922098583,0.755851615898891,NA,4340,"MOG","LOC112533567",112533567,"No"
"ENSGALG00000050132",58.9209676878123,0.674715014134212,0.387409403667766,1.7416072189947,0.0815771973023438,0.521134731223771,NA,NA,NA,NA,"No"
"ENSGALG00000050138",4.04598448541462,1.89852459964892,1.47736969471681,1.28507076220542,0.198767557525871,0.769465819495806,NA,NA,NA,NA,"No"
"ENSGALG00000050141",4.99898513281309,-2.30773557258249,1.61712918959194,-1.42705702638687,0.153563457913573,0.69784081953184,NA,NA,NA,NA,"No"
"ENSGALG00000050144",1.93307052494734,1.33961564203945,2.43835497742188,0.549393199285468,0.582735640162313,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050145",136.452023758057,-0.011574793941007,0.458383147439926,-0.0252513514199908,0.979854477486096,1,51024,"FIS1","NULL",NA,"No"
"ENSGALG00000050148",82.2726446929775,-0.654729645697746,0.742594595395722,-0.881678441719397,0.377950722368955,0.913482719609826,64711,"HS3ST6","HS3ST6",427669,"No"
"ENSGALG00000050150",334.85160173364,-0.122445613174255,0.247084804719675,-0.495561082006532,0.62020411651209,0.994531486159478,6811,"STX5","STX5",107049452,"No"
"ENSGALG00000050155",35.7612609400855,0.651197574234071,0.978831933748021,0.665280271088609,0.505871246879708,0.972895735163151,9635,"CLCA2","CLCA2",771009,"No"
"ENSGALG00000050158",591.245435923652,0.237857223640932,0.258629418349466,0.919683557883327,0.357738147279708,0.903386655244535,NA,NA,NA,NA,"No"
"ENSGALG00000050159",36.802112127832,-1.08288082655519,0.669078959678974,-1.61846492239834,0.105562440458744,0.587760264875402,NA,NA,NA,NA,"No"
"ENSGALG00000050162",24.327701530541,0.223713124396658,0.709945936139318,0.31511290227705,0.752675932593667,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050166",229.942674174953,-0.146929005008921,0.559855099690857,-0.262441130017487,0.792981366406079,0.99760185705419,5598,"MAPK7","LOC100858386",100858386,"No"
"ENSGALG00000050167",16.2015686433157,-0.921848425649591,0.829396586706631,-1.11146879601961,0.266366614203238,0.838779668723086,NA,NA,NA,NA,"No"
"ENSGALG00000050170",1.97544295352804,-2.42307349463295,1.78155229768202,-1.36009113949987,0.173801084625035,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050171",1.24834002287483,-0.875591404602189,2.29726259752116,-0.381145544939872,0.703095253494925,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050173",104.621526667745,0.363737506811534,0.932769409472524,0.389954369341106,0.696570289063934,0.99760185705419,6920,"TCEA3","TCEA3",100858897,"No"
"ENSGALG00000050175",28.3306171520709,0.102042885662018,0.892225112353491,0.114368990795217,0.908945294432022,1,NA,NA,NA,NA,"No"
"ENSGALG00000050176",178.221470777322,-0.525165074642802,0.425604966047361,-1.23392609705678,0.217230443951287,0.790003695511034,23098,"SARM1","NULL",NA,"No"
"ENSGALG00000050177",7.50845369233071,0.526243519410871,1.36840709027645,0.384566495708931,0.700558621080783,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050178",985.05795625339,-0.413400914125053,0.634572579117681,-0.651463564183393,0.514747289929399,0.973628069444187,51374,"ATRAID","ATRAID",776812,"No"
"ENSGALG00000050181",4.30608637795348,1.74924794450488,1.54280838475944,1.13380764700578,0.256875242627342,0.829391177095544,NA,NA,NA,NA,"No"
"ENSGALG00000050182",1.54627019038367,-1.12506484726054,2.50687312277938,-0.448792097628449,0.653581639861328,NA,168537,"GIMAP7","GIMAP7L5",101751647,"No"
"ENSGALG00000050186",2.85217107920565,-2.11468944082266,2.29451204047112,-0.921629263008122,0.356721989173222,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050189",3.968064407159,1.26669049553671,1.24643813355276,1.01624818868965,0.309511214233598,0.871581303464061,NA,NA,NA,NA,"No"
"ENSGALG00000050190",31.1360400664841,-1.10853194087046,0.790173820672156,-1.40289631454443,0.160647760042626,0.710853326872402,NA,NA,NA,NA,"No"
"ENSGALG00000050191",94.1967644678398,0.115108155651439,0.421067883268151,0.273371967384494,0.784567299155308,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050193",1.11970787660652,0,6.76668463276221,0,1,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050196",52.9277092584655,-0.798524102918993,0.857001540763205,-0.931765072683376,0.351457948671568,0.901307563087082,NA,NA,NA,NA,"No"
"ENSGALG00000050198",4.36236015830677,-0.625102403589783,1.72894724674696,-0.361550882923654,0.717687674586627,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050200",27.4693546659821,0.26858283249727,0.538004108840937,0.499220783045503,0.617623854837074,0.994531486159478,NA,NA,NA,NA,"No"
"ENSGALG00000050204",409.694696710454,-0.0158304931309615,0.355797385046626,-0.0444930002194562,0.964511431469037,1,51073,"MRPL4","NULL",NA,"No"
"ENSGALG00000050205",81.0383068914804,0.43108356224304,0.441094098457231,0.977305213900608,0.328418072611197,0.886611644936456,63905,"MANBAL","LOC768416",768416,"No"
"ENSGALG00000050206",1.68025738468677,0.159342534874049,2.15599226916779,0.0739068210738786,0.941084528263246,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050207",76.5489752990837,-0.668267071390844,0.427317423902354,-1.56386572138362,0.117849106083509,0.618078214463919,2013,"EMP2","EMP2",416636,"No"
"ENSGALG00000050210",180.707844630769,-0.411851196520926,0.377163085778052,-1.09197111820028,0.274845796126698,0.847427023027467,11177,"BAZ1A","NULL",NA,"No"
"ENSGALG00000050213",50.7539374096063,-0.208316274969623,1.02482697974827,-0.203269702189917,0.838924235311865,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050216",38.8607669693174,-0.191431856342527,0.850127730960855,-0.225180110436065,0.821839161705838,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050220",0.659060166127784,0.283844992879346,4.6778588647924,0.0606784003287674,0.951615334018053,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050224",0.877040933631638,0.609555286689965,3.32065692205468,0.183564668376761,0.854354982612199,NA,127845,"GOLT1A","GOLT1A",771662,"No"
"ENSGALG00000050226",6.05894953288642,-0.369291496987768,1.31165349067845,-0.281546536194367,0.778291240193649,0.99760185705419,2580,"GAK","NULL",NA,"No"
"ENSGALG00000050229",102.087507554675,0.403213695800895,0.70522120508075,0.571754922988633,0.567488019717432,0.984274700132662,NA,"AL139011.2","LOC107049500",107049500,"No"
"ENSGALG00000050230",43.6073972184624,0.663527558364305,0.630009673560375,1.05320217484044,0.292248341929183,0.861283637940199,NA,NA,NA,NA,"No"
"ENSGALG00000050231",4.47391620385967,-3.84788831715725,1.75038740871864,-2.19830667084955,0.0279272593527249,0.293025812345474,NA,NA,NA,NA,"No"
"ENSGALG00000050232",2.54506123960395,1.4495733293753,1.56264311309138,0.927641965866159,0.353593321365666,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050234",5.4178861281091,-1.78521587338845,1.33862827200301,-1.33361584446233,0.182329787561463,0.745694732451016,NA,NA,NA,NA,"No"
"ENSGALG00000050235",888.568504319735,0.254826182991751,0.29715115455955,0.857564169217061,0.391133167351212,0.923800337751035,81890,"QTRT1","QTRT1",107050606,"No"
"ENSGALG00000050239",4.13823439008843,-1.1069851513782,1.62665032031662,-0.680530497275364,0.496168618152303,0.968016361852675,NA,NA,NA,NA,"No"
"ENSGALG00000050240",12.8003692119826,0.208986670826064,1.37734383585556,0.151731663064545,0.879398582788929,0.99760185705419,30009,"TBX21","TBX21",100858002,"No"
"ENSGALG00000050253",137.561982829913,0.102016774022801,0.595379721077571,0.171347411427051,0.86395060273627,0.99760185705419,5423,"POLB","LOC112530162",112530162,"No"
"ENSGALG00000050256",98.0219303534479,0.266058385191663,0.553161594823824,0.480977688402969,0.630532356183017,0.996999883670481,83707,"TRPT1","NULL",NA,"No"
"ENSGALG00000050257",1.50306627768232,-0.712718286510563,2.29541693335968,-0.3104962223431,0.756183631768583,NA,1645,"AKR1C1","NULL",NA,"No"
"ENSGALG00000050258",170.954078776804,0.10819200325296,0.348570635440414,0.310387600826619,0.756266221971978,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050260",8.63510010012902,-2.14350860364727,1.03827181597108,-2.06449657081607,0.0389706586988647,0.35471866940458,NA,NA,NA,NA,"No"
"ENSGALG00000050264",0.693237600822344,3.31462711450378,6.71237220771589,0.493808598798143,0.621441359816797,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050267",1269.91832810869,0.0512565583828306,0.137276395280617,0.373382170168828,0.708864027712093,0.99760185705419,813,"CALU","LOC107050717",107050717,"No"
"ENSGALG00000050268",5.04429280313933,-1.48365606846469,1.5004963348531,-0.988776869361655,0.322772323634058,0.884214188253638,56171,"DNAH7","NULL",NA,"No"
"ENSGALG00000050269",511.106890333301,0.44534561201436,0.276297645433862,1.61183281643623,0.106998324987318,0.592377065587543,25885,"POLR1A","NULL",NA,"No"
"ENSGALG00000050272",456.170762668325,-0.299975318897393,0.258068668464104,-1.16238565759531,0.245078846500148,0.81510265947368,80346,"REEP4","REEP4",107049624,"No"
"ENSGALG00000050273",12.2249532103954,-2.01622132667216,1.64178770607871,-1.22806457814681,0.219422726792504,0.792818288625326,NA,NA,NA,NA,"No"
"ENSGALG00000050277",1.83719151463332,0.458064621912924,2.03954038606424,0.224592082139087,0.822296625080614,NA,84258,"SYT3","LOC112530958",112530958,"No"
"ENSGALG00000050281",5.20722067599297,-3.41038188462152,1.7295992782966,-1.9717757329202,0.0486352137665327,0.397780480346778,NA,NA,NA,NA,"No"
"ENSGALG00000050287",0.703207741784201,-1.08182209702002,4.74562037521297,-0.22796220756943,0.819675620980786,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050288",275.171976120867,-0.257544762641025,0.308747115751257,-0.834160869857376,0.404190338078243,0.930956516166082,196513,"DCP1B","DCP1B",772197,"No"
"ENSGALG00000050290",19.8823899467378,-0.785679841058691,1.31347089493839,-0.598170727715701,0.549726021154662,0.980679679904214,NA,NA,NA,NA,"No"
"ENSGALG00000050293",0.86554340633559,-2.48434318304623,3.77955670399034,-0.65731073181766,0.510981137358976,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050294",39.9845060566734,-0.447435265338391,0.719168079972369,-0.622156736093713,0.533838811100983,0.977396527698812,9027,"NAT8","NAT8",429762,"No"
"ENSGALG00000050297",0.920889046985393,1.23487220445411,4.25376713560487,0.29030084748128,0.771586090555268,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050298",1.9525127654815,0.790454545260211,2.11465211202802,0.373798858338992,0.708553968944111,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050299",117.020648938316,-0.909490023956459,0.520870674243179,-1.74609566045917,0.0807943307528459,0.518078004521912,NA,NA,NA,NA,"No"
"ENSGALG00000050300",0.786864388774639,-2.74701196774522,4.23841583345933,-0.648122335250704,0.516905828970691,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050305",2.15515127029584,0.855188143001522,2.09261250358604,0.408670091350413,0.682781785487565,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050306",2.6154078536349,-1.21856560781069,2.39406395415445,-0.508994592937292,0.610756014150694,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050309",16.0056269543034,0.216451201296055,0.989888224832142,0.218662264956995,0.826913145823317,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050313",3.48188483194082,2.47132314179168,1.84009874155523,1.34303833048815,0.179259562587056,0.738072395863285,5314,"PKHD1","NULL",NA,"No"
"ENSGALG00000050314",756.067910689898,-0.095433949262567,0.265165758049999,-0.359902990357346,0.718919680699119,0.99760185705419,6429,"SRSF4","SRSF4",419600,"No"
"ENSGALG00000050315",448.185571961317,-0.460969262368954,0.302623114441589,-1.52324538467444,0.127697325407263,0.640929454334049,100431172,"KLRF2","CLC2DL3",425783,"No"
"ENSGALG00000050317",36.171622621521,0.259027650835107,0.688499695530794,0.376220429023446,0.70675302904688,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050319",1.26838567690468,-1.05427731275751,2.16544737409322,-0.486863511609924,0.626355058368915,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050325",12.7283950039964,0.407720693604074,0.900325420518115,0.452859248791887,0.650650096587698,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050326",2.41649625410176,2.73453618545955,2.63280341364523,1.03864047398566,0.2989719748511,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050327",1.04793786285176,1.94000764427355,6.17812723587576,0.31401225164288,0.753511733608316,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050329",0.7974075675498,0.280757749800864,2.77672278945449,0.101111191533823,0.919462194019067,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050331",1.30188093243822,0,6.76668463276221,0,NA,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050332",4.87266622467145,-0.965274104049333,1.68829159984916,-0.57174607996366,0.567494011496288,0.984274700132662,NA,NA,NA,NA,"No"
"ENSGALG00000050334",52.7310348176747,-0.785991416572843,0.64351904085251,-1.22139574227919,0.221936218495702,0.794355357741977,NA,NA,NA,NA,"No"
"ENSGALG00000050337",321.124828356415,0.064740849153015,0.343887461132619,0.188261732311455,0.850671482124294,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050339",0.703330524419366,4.32244076377388,6.70082232026795,0.645061241319564,0.518887499708218,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050340",5.63504723227136,3.98434779632632,1.79237436909031,2.22294397032051,0.0262195783249646,0.281470021275496,NA,NA,NA,NA,"No"
"ENSGALG00000050346",4.67098952109632,0.0363439845878984,1.25482566752729,0.0289633735812213,0.976893801978983,1,NA,NA,NA,NA,"No"
"ENSGALG00000050348",3.68984776393141,-1.92415569702329,1.48738658263214,-1.2936486852115,0.195786797709154,0.764540034269801,NA,NA,NA,NA,"No"
"ENSGALG00000050350",9.3799360211467,0.203327046121989,1.00509958131613,0.202295424156621,0.839685777021252,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050352",11.7284240688403,-1.6472843113123,1.05090531119751,-1.56749070897283,0.11700003623972,0.617403911524724,440603,"BCL2L15","BCL2L15",772088,"No"
"ENSGALG00000050353",1.00994043565549,-0.132855440361859,2.45096502621172,-0.0542053594976033,0.956771550702863,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050356",1.14276633601278,0.76105157839984,2.08127016167377,0.365666885738562,0.714613658659716,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050358",4.46709208364196,-0.0221414570354001,1.33988780248492,-0.0165248590175514,0.986815670166129,1,NA,NA,NA,NA,"No"
"ENSGALG00000050359",0.89601955538666,-3.98792196338187,3.81355612642584,-1.04572263555996,0.295689108924379,NA,NA,"TRAV26-1","NULL",NA,"No"
"ENSGALG00000050362",0.750029974789341,1.24743204808206,3.46865158786717,0.35963025299093,0.719123656617144,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050363",4.4569555386956,-2.73506371259169,2.27388633775138,-1.20281461178766,0.229048069107283,0.801761656665065,NA,NA,NA,NA,"No"
"ENSGALG00000050368",26.0840245902255,-0.241574106776938,0.73333205210725,-0.329419812052082,0.741838394862844,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050369",1.09352502938757,-2.70230022121175,2.67901807491071,-1.00869055215382,0.313123064238574,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050372",13.8396887391423,-0.589874054857005,0.828218734782451,-0.712220129881447,0.476328473611644,0.959594198043665,342898,"SYCN","SYCN",100858140,"No"
"ENSGALG00000050374",2212.89003730301,0.325532771621872,0.228381494387995,1.42539032111257,0.154044404323647,0.698167523619511,23352,"UBR4","NULL",NA,"No"
"ENSGALG00000050375",1.69244707749371,-1.07011736450401,2.62034659924212,-0.408387716653026,0.682989049958469,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050380",113.280734561558,0.268077609193441,0.467364001149215,0.573594903617431,0.566241961281447,0.984201352755066,643853,"TMPPE","NULL",NA,"No"
"ENSGALG00000050381",13.5279635164514,1.13708400253485,0.783492231471192,1.45130220423462,0.14669572779223,0.681805780961519,NA,NA,NA,NA,"No"
"ENSGALG00000050382",24.3582279049692,-0.86727143657287,0.824543113015113,-1.05182060571886,0.29288186329095,0.861658779288279,NA,NA,NA,NA,"No"
"ENSGALG00000050383",1.45679030186749,-2.2234671635343,3.13648347666359,-0.708904472182808,0.478383759657854,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050384",1.71261864815586,0.72996981513607,3.72394583440212,0.196020524356866,0.844594101511394,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050386",868.726782483345,-0.618278002702485,0.222686459483432,-2.77645081850379,0.00549559487428787,0.100103469535334,NA,NA,NA,NA,"No"
"ENSGALG00000050387",2.20952215073255,-2.43984757213394,1.69795658940868,-1.4369316549981,0.15073741428907,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050389",1.0026541526066,0.0863472311851996,2.49336871995534,0.0346307509571815,0.972374180482432,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050390",244.415358121928,0.165503191350901,0.50053817912595,0.330650484324504,0.74090850806722,0.99760185705419,11068,"CYB561D2","CYB561D2",100857844,"No"
"ENSGALG00000050394",41.2254565320293,0.328298960966357,0.729754562054693,0.449875859689044,0.652799954934319,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050395",6.15895352247216,-0.306603215645838,1.17909734773214,-0.260032147672584,0.794838976054769,0.99760185705419,8844,"KSR1","NULL",NA,"No"
"ENSGALG00000050400",1835.9752177372,-0.953541588473178,0.444930936285873,-2.1431226977225,0.0321032473349981,0.319551426851746,NA,NA,NA,NA,"No"
"ENSGALG00000050402",38.0745099734442,3.28942075283518,1.68282697079498,1.9546993303068,0.050618569193131,0.407904188042911,390010,"NKX1-2","NULL",NA,"No"
"ENSGALG00000050403",143.422100677117,-0.481050959426774,0.652466112529411,-0.737281140260124,0.460951398833952,0.955629771057706,116372,"LYPD1","LYPD1",100859784,"No"
"ENSGALG00000050404",14.2879295810798,-0.766455182000151,0.812286040128837,-0.943577932077453,0.345385373631388,0.89669325353373,NA,"AC069444.2","NULL",NA,"No"
"ENSGALG00000050405",653.507505124501,0.238114061689648,0.194745021055543,1.22269653107966,0.221444337685682,0.793108691489368,2186,"BPTF","NULL",NA,"No"
"ENSGALG00000050406",26.2151977473146,-1.98027552573007,0.97412954877914,-2.03286670465126,0.0420659916821022,0.369712522420037,NA,NA,NA,NA,"No"
"ENSGALG00000050409",1.12278607366425,-2.8715789519527,2.90553869867272,-0.988312065251261,0.322999838280001,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050413",5.55560441501247,0.934521505722062,1.48399746741909,0.629732547554375,0.528869584001647,0.975803764580892,NA,NA,NA,NA,"No"
"ENSGALG00000050414",4.05308534575417,0.438002045955607,1.44545815202972,0.303019527296977,0.761874980161891,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050415",2.24663774711796,2.81216492645096,2.11944437054973,1.32684064065412,0.184561403544704,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050416",280.685297152684,0.109957831972597,0.309111113981637,0.35572267381861,0.722048263027402,0.99760185705419,85360,"SYDE1","SYDE1",429892,"No"
"ENSGALG00000050417",6.08815234291383,-0.873606197415414,1.19500303812093,-0.731049352635211,0.464749008473874,0.957951094679183,NA,NA,NA,NA,"No"
"ENSGALG00000050420",85.666026030624,-0.383616473339716,0.441895152035814,-0.868116501329314,0.385330558440628,0.919785307836372,NA,NA,NA,NA,"No"
"ENSGALG00000050425",578.289809567439,0.278420415210162,0.227023556270499,1.22639438736667,0.220050297121617,0.792871060187887,NA,NA,NA,NA,"No"
"ENSGALG00000050426",0.788150449450028,0.384288526604277,3.09816036412255,0.124037648617041,0.90128546593908,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050427",330.19071646498,-0.517674659796005,0.237025146387479,-2.18404953097141,0.0289586086389768,0.299336657044862,114884,"OSBPL10","OSBPL10",420663,"No"
"ENSGALG00000050428",1.03058368605992,1.64576094603244,2.77587778362677,0.592879468880006,0.553261819117321,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050429",1.09493741719243,1.49738595866062,2.67453780917923,0.559867186592564,0.575570031973303,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050434",0.603189693457634,1.23032968101406,3.99539458531319,0.307936964608369,0.758130297871898,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050438",9.49612629115762,-0.32627028225338,1.21861480480455,-0.267738649626623,0.788900497438048,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050440",56.0349940621036,-0.824730885584374,0.798760717971449,-1.03251307560402,0.301831825448217,0.868149030049049,319,"APOF","APOF",107055401,"No"
"ENSGALG00000050441",2.17490356318336,-0.712706891758909,6.10275729016178,-0.116784407092161,0.907030900529063,NA,1439,"CSF2RB","CRCBL",771315,"No"
"ENSGALG00000050442",1.74038062207699,0.927653550729273,2.06435268037272,0.449367765280197,0.653166380727348,NA,65110,"UPF3A","NULL",NA,"No"
"ENSGALG00000050444",0.735360007060926,1.06416068774153,2.91280837564093,0.365338378123611,0.714858833741565,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050445",0.8492345327675,0.419212284608206,4.27477610195871,0.0980664892404828,0.921879496941334,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050448",0.746454916624937,1.02760551848884,4.31193340236822,0.238316648843522,0.81163550938881,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050453",3.26828335598141,2.10052593794054,1.53673854866246,1.36687267965574,0.171665216729648,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050454",1.58768086215021,-2.97733002907326,1.91873884446503,-1.55171196833897,0.120731157679676,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050455",0.714686002254131,1.72004047491013,5.46172279610116,0.314926359158684,0.752817567458598,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050456",4.83666708028611,0.196615693401089,1.33194918608204,0.147615010734335,0.882646608034845,0.99760185705419,5141,"PDE4A","NULL",NA,"No"
"ENSGALG00000050458",0.947380843718146,0.729968722021182,4.10641753108065,0.17776290805701,0.858909178418816,NA,NA,NA,NA,NA,"No"
